causa,nivel,frecuencia,nivel_probabilidad,origen
"OTROS TRASTORNOS DEL METABOLISMO DE LOS AMINOÁCIDOS DE CADENA RAMIFICADA, NO ESPECIFICADOS",2,16.0,0.4974380540742437,modelo
"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIÁCEOS, INTOXICACIÓN AGUDA",1,15.0,0.4459398216644196,modelo
VARICELA,1,15.0,0.44087774462835105,modelo
DENGUE,1,15.0,0.44087774462835105,modelo
"DELIRIO, NO ESPECIFICADO",1,15.0,0.41610052739449616,modelo
OTROS TRASTORNOS DEL PERITONEO,2,15.0,0.3881840644043969,modelo
OTRAS OSTEOCONDRODISPLASIAS CON DEFECTOS DEL CRECIMIENTO DE LOS HUESOS LARGOS Y DE LA COLUMNA VERTEBRAL,1,15.0,0.40145243404505576,modelo
FISURA DEL PALADAR,3,15.0,0.39680867676528236,modelo
"FIEBRE PARATIFOIDEA, NO ESPECIFICADA",1,15.0,0.41454712808593996,modelo
OTRAS PANCREATITIS AGUDAS,1,15.0,0.3833049678437019,modelo
FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS ANORMALIDADES MORFOLÓGICAS Y FUNCIONALES DE LA PLACENTA Y LAS NO ESPECIFICADAS,3,15.0,0.4784032943064807,modelo
"ECLAMPSIA, EN PERÍODO NO ESPECIFICADO",3,15.0,0.4215490647391322,modelo
"TRASTORNO NO ESPECIFICADO DEL OJO Y SUS ANEXOS, CONSECUTIVO A PROCEDIMIENTOS",2,15.0,0.4002837698241539,modelo
HEMOTÓRAX TRAUMÁTICO,1,15.0,0.44087774462835105,modelo
"AMPUTACIÓN TRAUMÁTICA DE LA MUÑECA Y DE LA MANO, NIVEL NO ESPECIFICADO",2,15.0,0.35252703243903016,modelo
PERIODONTITIS APICAL AGUDA ORIGINADA EN LA PULPA,1,15.0,0.4290801882184745,modelo
PROBLEMAS RELACIONADOS CON SERVICIO MÉDICO NO DISPONIBLE EN EL DOMICILIO,2,15.0,0.48693777799385357,modelo
TRAUMATISMO SUPERFICIAL DEL CUELLO,1,15.0,0.4189811336679978,modelo
FETO Y RECIÉN NACIDO AFECTADOS POR PARTO PRECIPITADO,3,15.0,0.499032874784669,modelo
FARINGOCONJUNTIVITIS VIRAL,1,15.0,0.44087774462835105,modelo
POLICONDRITIS RECIDIVANTE,1,15.0,0.44087774462835105,modelo
OTRAS LORDOSIS,2,15.0,0.4414258587373117,modelo
"ESTRABISMO PARALÍTICO, NO ESPECIFICADO",1,15.0,0.41610052739449616,modelo
OTRAS MALFORMACIONES CONGENITAS DE LOS HUESOS DEL CRANEO Y DE LA CARA,3,15.0,0.3801431148452653,modelo
"EDEMA, NO ESPECIFICADO",1,15.0,0.41610052739449616,modelo
"DESNUTRICIÓN FETAL, SIN MENCIÓN DE PESO O TALLA BAJOS PARA LA EDAD GESTACIONAL",1,15.0,0.4553015954831565,modelo
"DISPARO DE ARMA CORTA, DE INTENCIÓN NO DETERMINADA, VIVIENDA",3,15.0,0.4380306492319698,modelo
"TRASTORNOS DE LA SECRECIÓN INTERNA DEL PÁNCREAS, SIN OTRA ESPECIFICACIÓN",2,15.0,0.41410957210632965,modelo
TENESMO VESICAL,1,15.0,0.44087774462835105,modelo
TRAUMATISMO DE LA ARTERIA DORSAL DEL PIE,3,15.0,0.427796562478912,modelo
OTRAS ANEMIAS NUTRICIONALES ESPECIFICADAS,1,15.0,0.4814434864263938,modelo
DIPLEJÍA DE LOS MIEMBROS SUPERIORES,1,15.0,0.4686839760727289,modelo
ESPONDILOPATÍA TRAUMÁTICA,1,15.0,0.37953605528110534,modelo
TRAUMATISMO DE OTRO TENDÓN Y MÚSCULO EXTENSOR A NIVEL DEL ANTEBRAZO,2,15.0,0.46099545667606273,modelo
TRAUMATISMO DE NERVIOS A NIVEL DE LA MUÑECA Y DE LA MANO,1,15.0,0.46290700578126154,modelo
PARAMETRITIS Y CELULITIS PÉLVICA CRÓNICA,1,15.0,0.40136768223565883,modelo
ENDOCARDITIS REUMÁTICA AGUDA,1,15.0,0.4103901337318242,modelo
MIOSITIS OSIFICANTE TRAUMÁTICA,1,15.0,0.37953605528110534,modelo
MACROCEFALIA,1,15.0,0.44087774462835105,modelo
"INSUFICIENCIA RESPIRATORIA, NO CLASIFICADA EN OTRA PARTE",2,15.0,0.47408405345778754,modelo
FETO PAPIRÁCEO,1,15.0,0.4186894430025794,modelo
"EFECTO TÓXICO DE SUSTANCIA CORROSIVA, NO ESPECIFICADA",3,15.0,0.49454421321417,modelo
"TRAUMATISMO DE TENDONES Y MÚSCULOS NO ESPECIFICADOS DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO",1,15.0,0.4223955507849414,modelo
BRUCELOSIS,1,15.0,0.44087774462835105,modelo
QUERATOCONJUNTIVITIS DEBIDA A ADENOVIRUS (H19.2*),1,15.0,0.4540315869601437,modelo
LEUCEMIA PROLINFOCITICA,3,15.0,0.42242016687503353,modelo
DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,3,15.0,0.4850296745405248,modelo
OTROS SARCOMAS DEL HÍGADO,2,15.0,0.42562723197060864,modelo
OTROS NEUMOTÓRAX,1,15.0,0.42493629641150543,modelo
"OTROS TUMORES MALIGNOS Y LOS NO ESPECIFICADOS DEL TEJIDO LINFATICO, DE LOS ORGANOS HEMATOPOYETICOS Y DE TEJIDOS AFINES",1,15.0,0.4360213041560004,modelo
"MALFORMACIÓN CONGÉNITA DEL SISTEMA CIRCULATORIO, NO ESPECIFICADA",2,15.0,0.40354724200756825,modelo
MANIFESTACIONES PULMONARES AGUDAS DEBIDAS A RADIACIÓN,2,15.0,0.4928373758010507,modelo
CONVULSIONES DISOCIATIVAS,1,15.0,0.44087774462835105,modelo
CUADRIPLEJÍA ESPÁSTICA,1,15.0,0.44087774462835105,modelo
HEMORROIDES DE SEGUNDO GRADO,2,15.0,0.49416178086010004,modelo
SÍNDROME DE KLIPPEL-FEIL,1,15.0,0.47411172046722294,modelo
"HEMORRAGIA EXCESIVA O TARDÍA CONSECUTIVA AL ABORTO, AL EMBARAZO ECTÓPICO Y AL EMBARAZO MOLAR",3,15.0,0.4457854179910419,modelo
DISTONÍA IDIOPÁTICA FAMILIAR,1,14.0,0.43198577945678385,modelo
TIROTOXICOSIS FACTICIA,1,14.0,0.44087774462835105,modelo
PREECLAMPSIA EN EL PUERPERIO,2,14.0,0.46929817854171346,modelo
FIEBRE MACULOSA DEBIDA A RICKETTSIA RICKETTSII,1,14.0,0.4495484239639939,modelo
"TRISOMIA 18, POR FALTA DE DISYUNCIÓN MEIÓTICA",1,14.0,0.46878886000552,modelo
"LUXACIONES, TORCEDURAS ESGUINCES QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES)",3,14.0,0.45484546761650013,modelo
"LUXACION, ESGUINCE Y TROCEDURA DE ARTICULACIONES Y",1,14.0,0.455505667158439,modelo
EFECTO TÓXICO DE SUSTANCIA NO ESPECIFICADA,3,14.0,0.49454421321417,modelo
"OTRAS INFECIONES VIRICAS CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS, NO CLASIFICADAS EN OTRA PARTE",3,14.0,0.4136007043102486,modelo
POLIANGIÍTIS MICROSCÓPICA,1,14.0,0.44087774462835105,modelo
TRAUMATISMO DE LA AORTA ABDOMINAL,1,14.0,0.4230621925412467,modelo
AMIOTROFIA NEURÁLGICA,1,14.0,0.44087774462835105,modelo
"PROTEINURIA AISLADA CON LESIÓN MORFOLÓGICA ESPECIFICADA, OTRAS",2,14.0,0.37366208285590397,modelo
TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES METABÓLICAS,3,14.0,0.49634677019536133,modelo
"ALOPECIA ANDRÓGENA, NO ESPECIFICADA",2,14.0,0.48903157836139777,modelo
DEMENCIA EN LA ENFERMEDAD DE PICK,3,14.0,0.41055176310911334,modelo
EXOSTOSIS CONGÉNITA MÚLTIPLE,2,14.0,0.40096327329764564,modelo
EXOFTALMIA HIPERTIROIDEA (E05.-Å),1,14.0,0.44087774462835105,modelo
OTROS TRASTORNOS ESPECIFICADOS DE LOS LEUCOCITOS,1,14.0,0.48976714574138724,modelo
FALLA EN LA DOSIFICACIÓN EN ELECTROCHOQUE O EN CHOQUE INSULÍNICO,1,14.0,0.42279334679189323,modelo
OTROS TRASTORNOS DEL CRISTALINO,1,14.0,0.43223995072933613,modelo
DENGUE SEVERO,1,14.0,0.44087774462835105,modelo
"ÚLCERA PÉPTICA, DE SITIO NO ESPECIFICADO, CRÓNICA SIN HEMORRAGIA NI PERFORACIÓN",3,14.0,0.39584863767639666,modelo
HIPO,1,14.0,0.44087774462835105,modelo
"CICLISTA LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",1,14.0,0.40557017134749773,modelo
LINFEDEMA HEREDITARIO,1,14.0,0.44087774462835105,modelo
LINFOMA DE HODGKIN CLÁSICO RICO EN LINFOCITOS,1,14.0,0.39948463994309286,modelo
SINDROME DE INFARTO CEREBELOSO (I60-I67Å),1,14.0,0.4967318716920156,modelo
ATRESIA DE LA ARTERIA PULMONAR,3,14.0,0.3722711591919019,modelo
OTRAS DESMIELINIZACIONES DISEMINADAS AGUDAS,2,14.0,0.4414258587373117,modelo
OTRAS DESMIELINIZACIONES AGUDAS DISEMINADAS ESPECIFICADAS,2,14.0,0.42606672058862244,modelo
ENFERMEDAD DEBIDA A VIRUS CITOMEGALICO,2,14.0,0.3832294721108789,modelo
OTRAS OSTEOCONDROSIS JUVENILES ESPECIFICADAS,2,14.0,0.42606672058862244,modelo
DISFUNCIÓN SEGMENTAL O SOMÁTICA,1,14.0,0.46995756382144066,modelo
"SECUELAS DE ACCIDENTE VASCULAR ENCÉFALICO, NO ESPECIFICADO COMO HEMORRÁGICO O ISQUÉMICO",1,14.0,0.39579148598087494,modelo
"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, VIVIENDA",2,14.0,0.3838097534550252,modelo
"PASAJERO DE AUTOMÓVIL LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRÁNSITO",2,14.0,0.3395989728559997,modelo
FÍSTULA TRAQUEOESOFÁGICA CONGÉNITA SIN MENCIÓN DE ATRESIA,1,14.0,0.3864964442838581,modelo
GINGIVITIS CRÓNICA,1,14.0,0.4043741327062119,modelo
OTRAS HEMORRAGIAS INTRAPARTO,2,14.0,0.4414258587373117,modelo
"OTRAS HERNIAS VENTRALES Y LAS NO ESPECIFICADAS CON OBSTRUCCIÓN, SIN GANGRENA",3,14.0,0.43137503009153155,modelo
OTRAS ESFINGOLIPIDOSIS,2,14.0,0.4414258587373117,modelo
"EMBOLIA CONSECUTIVA AL ABORTO, AL EMBARAZO ECTÓPICO Y AL EMBARAZO MOLAR",2,14.0,0.43813386625033957,modelo
OTRAS ENFERMEDADES HEMOLÍTICAS DEL FETO Y DEL RECIÉN NACIDO,2,14.0,0.41164373995920966,modelo
EFECTOS DEL RUIDO SOBRE EL OÍDO INTERNO,2,14.0,0.4653196285813022,modelo
BRUCELOSIS DEBIDA A BRUCELLA ABORTUS,1,14.0,0.4540315869601437,modelo
BABESIOSIS,1,14.0,0.44087774462835105,modelo
ATROFIA MUSCULAR ESPINAL Y SINDROMES AFINES,1,14.0,0.41261411441912343,modelo
"HEMORRAGIA PRECOZ DEL EMBARAZO, SIN OTRA ESPECIFICACIÓN",3,14.0,0.3668402421594439,modelo
ESTRIDOR,1,14.0,0.44087774462835105,modelo
MALFORMACIONES CONGÉNITAS DE LA GLÁNDULA SUPRARRENAL,3,14.0,0.43402893778155643,modelo
"DESNUTRICIÓN PROTEICOCALÓRICA, NO ESPECIFICADA",2,14.0,0.48903157836139777,modelo
"ATENCIÓN POR PROCEDIMIENTO DE REHABILITACIÓN, NO ESPECIFICADA",1,14.0,0.46646770471524207,modelo
SÍNDROME DE MARFAN,1,14.0,0.47411172046722294,modelo
INSUFICIENCIA OVÁRICA PRIMARIA,3,14.0,0.4611140842587424,modelo
SÍNDROME DE DRESSLER,1,14.0,0.47411172046722294,modelo
OTRAS CAUSAS MAL DEFINIDAS Y LAS NO ESPECIFICADAS DE MORTALIDAD,1,14.0,0.4694144534508453,modelo
OTRA TROMBOFILIA,1,14.0,0.48282298341529795,modelo
"TALASEMIA, NO ESPECIFICADA",2,14.0,0.48903157836139777,modelo
SÍNDROMES DE MALFORMACIONES CONGÉNITAS ASOCIADAS PRINCIPALMENTE CON ESTATURA BAJA,3,14.0,0.38000737956126024,modelo
"HERIDA DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS",1,14.0,0.4385535730057044,modelo
"OTRAS ANOMALÍAS DE LOS CROMOSOMAS SEXUALES, CON FENOTIPO MASCULINO, ESPECIFICADAS",1,14.0,0.4905444616638649,modelo
OTRAS ANEMIAS HEMOLÍTICAS HEREDITARIAS ESPECIFICADAS,1,14.0,0.4814434864263938,modelo
ESCOLIOSIS CONGÉNITA DEBIDA A MALFORMACIÓN CONGÉNITA ÓSEA,2,14.0,0.40479320032875526,modelo
ESPONDILITIS PSORIÁSICA,1,14.0,0.44087774462835105,modelo
ADENOMEGALIA GENERALIZADA,1,14.0,0.44087774462835105,modelo
"OSTEOCONDROSIS JUVENIL, NO ESPECIFICADA",2,14.0,0.48903157836139777,modelo
ERITEMA MULTIFORME,1,14.0,0.44249630924351374,modelo
VÓMITO POSTCIRUGÍA GASTROINTESTINAL,1,14.0,0.44087774462835105,modelo
ENCEFALOCELE FRONTAL,1,13.0,0.44087774462835105,modelo
OTRAS INFECCIONES Y LAS NO ESPECIFICADAS DE LAS VÍAS GENITOURINARIAS EN EL EMBARAZO,2,13.0,0.4499213008634497,modelo
"OTRAS MALFORMACIONES CONGENITAS DE LA LENGUA, DE LA BOCA Y DE LA FARINGE",1,13.0,0.4873435867265142,modelo
OTORRAGIA,1,13.0,0.44087774462835105,modelo
LARINGITIS Y LARINGOTRAQUEITIS CRONICAS,1,13.0,0.4486282541836742,modelo
ANOREXIA,1,13.0,0.44087774462835105,modelo
DISPLASIA ESPONDILOEPIFISARIA,3,13.0,0.3641871211179676,modelo
"TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS Y DE LOS NO ESPECIFICADOS",2,13.0,0.3604532534656819,modelo
"SÍNDROME NEFRÍTICO CRÓNICO, GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA",3,13.0,0.4875958595284986,modelo
ASCITIS,1,13.0,0.44087774462835105,modelo
"ENFERMEDAD DEL BAZO, NO ESPECIFICADA",2,13.0,0.4677471385238129,modelo
CARDIOMIOPATÍA DEBIDA A DROGAS Y OTROS AGENTES EXTERNOS,3,13.0,0.4739755481490721,modelo
BURSITIS GONOCÓCICA,1,13.0,0.44087774462835105,modelo
TRAUMATISMO DE ARTERIAS CELÍACAS Y MESENTÉRICAS,3,13.0,0.3929126510613592,modelo
TRASTORNOS RESPIRATORIOS EN OTROS TRASTORNOS DIFUSOS DEL TEJIDO CONJUNTIVO,3,13.0,0.3497168081358906,modelo
MIRINGITIS AGUDA,1,13.0,0.4399293681895331,modelo
"CANDIDIASIS, NO ESPECIFICADA",1,13.0,0.41454712808593996,modelo
"NACIDO MUERTO, ÚNICO",1,13.0,0.48977862056198057,modelo
ENFISEMA CENTROLOBULAR,1,13.0,0.44087774462835105,modelo
HEMORRAGIA PRECOZ DEL EMBARAZO,2,13.0,0.39310267203406224,modelo
OBESIDAD EXTREMA CON HIPOVENTILACIÓN ALVEOLAR,2,13.0,0.40188937407217507,modelo
NEURALGIA POSTHERPES ZOSTER (B02.2Å),1,13.0,0.43646511149535866,modelo
OTRAS HIPERTRICOSIS,2,13.0,0.4414258587373117,modelo
ADIPOSIDAD LOCALIZADA,1,13.0,0.44087774462835105,modelo
"NEVO MELANOCÍTICO DEL PÁRPADO, INCLUIDA LA COMISURA PALPEBRAL",1,13.0,0.4687772028886437,modelo
"HIPOGLICEMIA , NO ESPECIFICADA",2,13.0,0.48903157836139777,modelo
TUBERCULOSIS DE OTROS ORGANOS,2,13.0,0.4207892207196796,modelo
OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO,1,13.0,0.4071555669101987,modelo
"HEPATITIS VIRAL CRÓNICA, SIN OTRA ESPECIFICACIÓN",1,13.0,0.39552679581125,modelo
OTROS TRASTORNOS DEL TONO MUSCULAR EN EL RECIÉN NACIDO,2,13.0,0.4476379646982563,modelo
"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, INSTITUCIÓN RESIDENCIAL",2,13.0,0.41293356245140567,modelo
"CÓLERA DEBIDO A VIBRIO CHOLERAE 01, BIOTIPO EL TOR",1,13.0,0.3721810855938662,modelo
"LORDOSIS, NO ESPECIFICADA",2,13.0,0.48903157836139777,modelo
PEATON LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS,1,13.0,0.40943616840609487,modelo
OTROS TRASTORNOS CARDIOVASCULARES ORIGINADOS EN EL PERÍODO PERINATAL,2,13.0,0.3945313826899931,modelo
"TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",3,13.0,0.4474648240228388,modelo
TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN OTRAS COMBINACIONES DE REGIONES DEL CUERPO,3,13.0,0.456733309949799,modelo
"CHOQUE CONSECUTIVO AL ABORTO, AL EMBARAZO ECTÓPICO Y AL EMBARAZO MOLAR",2,13.0,0.44628201532696565,modelo
FIBROSIS QUÍSTICA CON OTRAS MANIFESTACIONES,2,13.0,0.4460919185245987,modelo
INFECCION BACTERIANA DE SITIO NO ESPECIFICADO,1,13.0,0.4477803139307581,modelo
"ENFERMEDAD INTESTINAL DEBIDA A PROTOZOARIOS, NO ESPECIFICADA",3,13.0,0.4168132481468636,modelo
"NEFROPATÍA INDUCIDA POR DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS NO ESPECIFICADAS",3,13.0,0.3715952514292296,modelo
DERMATITIS DEL PAÑAL,2,13.0,0.45155001224620933,modelo
ATENCIÓN MATERNA POR OTRA ANORMALIDAD DEL CUELLO UTERINO,2,13.0,0.48990960397854516,modelo
"TRASTORNO DEL MOVIMIENTO BINOCULAR, NO ESPECIFICADO",1,13.0,0.36838155129531347,modelo
"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, VIVIENDA",1,13.0,0.4638554500993626,modelo
PARÁLISIS CEREBRAL ESPÁSTICA DIPLÉJICA,2,13.0,0.41605012691091303,modelo
"PARTO MÚLTIPLE, TODOS ESPONTÁNEOS",2,13.0,0.4779975392552324,modelo
"CURVATURA CONGÉNITA DE HUESO(S) LARGO(S) DEL MIEMBRO INFERIOR, SIN OTRA ESPECIFICACIÓN",1,13.0,0.39326465399387156,modelo
CORROSIÓN DE OTRAS PARTES DEL TUBO DIGESTIVO,2,13.0,0.3922631593023149,modelo
POLIARTRITIS JUVENIL (SERONEGATIVA),1,13.0,0.44087774462835105,modelo
"CONTRACCIONES UTERINAS HIPERTÓNICAS, INCOORDINADAS Y PROLONGADAS",1,13.0,0.44087774462835105,modelo
PLASMOCITOMA SOLITARIO,1,13.0,0.4023462426537053,modelo
OTROS RECIÉN NACIDOS CON SOBREPESO PARA LA EDAD GESTACIONAL,1,12.0,0.3997524372248241,modelo
OTRAS PERCEPCIONES AUDITIVAS ANORMALES,1,12.0,0.4287237492641603,modelo
URTICARIA DERMATOGRÁFICA,1,12.0,0.44087774462835105,modelo
OTRAS MALFORMACIONES CONGÉNITAS ESPECIFICADAS DE LOS HUESOS DEL CRÁNEO Y DE LA CARA,1,12.0,0.3538144966910729,modelo
DIÁLISIS EXTRACORPÓREA,1,12.0,0.44087774462835105,modelo
TRASTORNOS SUDORIPAROS APOCRINOS,1,12.0,0.38860154071235187,modelo
ERISIPELOIDE CUTÁNEO,1,12.0,0.45513279791054556,modelo
TRASTORNOS ADRENOGENITALES,1,12.0,0.38860154071235187,modelo
"AFECCIÓN RESPIRATORIA NO ESPECIFICADA, DEBIDA A INHALACIÓN DE GASES, HUMOS, VAPORES Y SUSTANCIAS QUÍMICAS",2,12.0,0.3757193345210573,modelo
OTRAS INFLAMACIONES DEL PARPADO,2,12.0,0.46533041115212403,modelo
OTRAS INFESTACIONES ESPECIFICADAS,2,12.0,0.42606672058862244,modelo
"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN AGUAS NATURALES, VIVIENDA",3,12.0,0.41579742311652174,modelo
ESTOMATITIS ULCERATIVA NECROTIZANTE,1,12.0,0.39891116493496237,modelo
ALTERACIÓN CEREBRAL NO ESPECIFICADA DEL RECIÉN NACIDO,3,12.0,0.4210962340921122,modelo
OTRAS DERMATOFITOSIS,2,12.0,0.4414258587373117,modelo
HEMONEUMOTÓRAX TRAUMÁTICO,1,12.0,0.44087774462835105,modelo
ARTRITIS JUVENIL EN LA PSORIASIS (L40.5Å),1,12.0,0.4212402256742714,modelo
"ENCEFALOCELE, NO ESPECIFICADO",1,12.0,0.41610052739449616,modelo
SÍNDROMES DE MALFORMACIONES CONGÉNITAS CON EXCESO DE CRECIMIENTO PRECOZ,1,12.0,0.4026703831582897,modelo
TRAUMATISMO DE VASO(S) SANGUÍNEO(S) DEL PULGAR,2,12.0,0.38691630375656005,modelo
DISPLASIA DIAFISARIA PROGRESIVA,3,12.0,0.3641871211179676,modelo
OTRAS MONONEUROPATIAS,2,12.0,0.4414258587373117,modelo
ENFERMEDAD HEMOLITICA DEL FETO Y DEL RECIEN NACIDO,2,12.0,0.49847908399165475,modelo
"TRACOMA, NO ESPECIFICADO",1,12.0,0.41610052739449616,modelo
ANEURISMA Y DISECCIÓN DE ARTERIA ILÍACA,1,12.0,0.4982781939694746,modelo
PERICARDITIS REUMÁTICA AGUDA,1,12.0,0.4103901337318242,modelo
HIDROPESÍA FETAL DEBIDA A OTRAS ENFERMEDADES HEMOLÍTICAS ESPECIFICADAS Y A LAS NO ESPECIFICADAS,1,12.0,0.4491390219680645,modelo
MENSTRUACIÓN EXCESIVA EN LA PUBERTAD,1,12.0,0.4331502137034738,modelo
"CAÍDA DESDE PEÑASCO, VIVIENDA",2,12.0,0.3638822079888254,modelo
INFARTO CEREBRAL DEBIDO A EMBOLIA DE ARTERIAS PRECEREBRALES,3,12.0,0.4907027091180422,modelo
TRASTORNOS DEL NERVIO OLFATORIO,2,12.0,0.4106608914461857,modelo
FISURA DEL PALADAR BLANDO CON LABIO LEPORINO BILATERAL,2,12.0,0.455996209203233,modelo
"COMPLICACIÓN NO ESPECIFICADA CONSECUTIVA AL ABORTO, AL EMBARAZO ECTÓPICO Y AL EMBARAZO MOLAR",2,12.0,0.45262397064056453,modelo
TRAUMATISMO DE LA VENA CAVA INFERIOR,1,12.0,0.4165136073167844,modelo
FISURA DEL PALADAR DURO Y DEL PALADAR BLANDO CON LABIO LEPORINO BILATERAL,3,12.0,0.4438822398620546,modelo
TRASTORNOS MIOTÓNICOS,1,12.0,0.38860154071235187,modelo
OSTEOPOROSIS EN TRASTORNOS ENDOCRINOS (E00-E34Å),3,12.0,0.40451971311130214,modelo
PULGAR(ES) SUPERNUMERARIO(S),1,12.0,0.44087774462835105,modelo
PROCEDIMIENTO MÉDICO NO ESPECIFICADO,1,12.0,0.4799470905523958,modelo
"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA",2,12.0,0.4275118958309483,modelo
MESOTELIOMA DE OTROS SITIOS ESPECIFICADOS,1,12.0,0.46984475509249374,modelo
OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN EL SISTEMA URINARIO,3,12.0,0.44679440835028233,modelo
PENFIGO,1,12.0,0.44087774462835105,modelo
OTROS TRAUMATISMOS Y LOS NO ESPECIFICADOS DE LA MÉDULA ESPINAL TORÁCICA,3,12.0,0.4437565525833444,modelo
"CONTACTO TRAUMÁTICO CON OTRAS MAQUINARIAS, Y LAS NO ESPECIFICADAS, VIVIENDA",2,12.0,0.437210017490476,modelo
"PERITONITIS PÉLVICA FEMENINA, NO ESPECIFICADA",2,12.0,0.48903157836139777,modelo
ESOFAGITIS TUBERCULOSA (A18.Å),1,12.0,0.4542033532498709,modelo
"CORROSIÓN DE LA MUÑECA Y DE LA MANO, DE TERCER GRADO",1,12.0,0.46338829034337503,modelo
AMENORREA PRIMARIA,1,12.0,0.44087774462835105,modelo
"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A DROGAS ANTIEPILÉPTICAS, SEDANTES, HIPNÓTICAS, ANTIPARKINSONIANAS Y PSICOTRÓPICAS, NO CLASIFICADAS EN OTRA PARTE, OTRO LUGAR ESPECIFICADO",3,12.0,0.4802371736216838,modelo
PANCREATITITS AGUDA INDUCIDA POR DROGAS,3,12.0,0.38770401227080087,modelo
PARÁLISIS CEREBRAL DISCINÉTICA,2,12.0,0.41605012691091303,modelo
"ÚLCERA DUODENAL, CRÓNICA SIN HEMORRAGIA NI PERFORACIÓN",1,12.0,0.4009106976426187,modelo
VISCOSIDAD PLASMÁTICA ANORMAL,1,12.0,0.44087774462835105,modelo
"FIEBRE VIRAL TRANSMITIDA POR MOSQUITO, SIN OTRA ESPECIFICACIÓN",3,12.0,0.37256258643667356,modelo
ÚLCERA DEL PENE,2,12.0,0.4825137593411254,modelo
OBSERVACIÓN POR SOSPECHA DE TUBERCULOSIS,1,12.0,0.4560934314061239,modelo
"MOTOCICLISTA LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",1,12.0,0.40557017134749773,modelo
ESTEATORREA PANCREÁTICA,1,12.0,0.44087774462835105,modelo
"OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",1,12.0,0.40546294381444276,modelo
ATENCIÓN MATERNA POR OTRAS (PRESUNTAS) ANORMALIDADES Y LESIONES FETALES,2,11.0,0.4275654489659006,modelo
HIPOTENSION,1,11.0,0.44087774462835105,modelo
"ÚLCERA GASTROYEYUNAL, CRÓNICA O NO ESPECIFICADA, CON PERFORACIÓN",2,11.0,0.4113639295255367,modelo
ARTROPATÍA POR CRISTALES EN OTROS TRASTORNOS METABÓLICOS,3,11.0,0.47740434778094637,modelo
SOMNOLENCIA,1,11.0,0.44087774462835105,modelo
ENCEFALOPATÍA TÓXICA,1,11.0,0.42887283972587226,modelo
"ABORTO ESPONTÁNEO COMPLETO O NO ESPECIFICADO, COMPLICADO POR HEMORRAGIA EXCESIVA O TARDÍA",3,11.0,0.49003607272324096,modelo
"HALLAZGOS ANORMALES EN DIAGNÓSTICO POR IMAGEN DE OTRAS REGIONES ABDOMINALES, INCLUIDO EL RETROPERITONEO",3,11.0,0.40481604771604895,modelo
ENFERMEDAD ADHESIVA DEL OÍDO MEDIO,2,11.0,0.40148386046910717,modelo
ENDOCARDITIS AGUDA Y SUBAGUDA,1,11.0,0.4399293681895331,modelo
